,code,total_pop,avg_age,pop_dens,eld_dep_ratio,total_house,ho_ar_001,ho_ar_002,ho_ar_003,ho_ar_004,ho_ar_005,ho_ar_006,ho_ar_007,ho_ar_008,ho_ar_009,ho_ar_999,1970s,1980s,1990s,2000-2004,2005-2009,2010-2014,2015-2020,no_yr_data,ho_gb_001,ho_gb_002,ho_gb_003,ho_gb_004,ho_gb_005,ho_gb_006,ho_gb_999,total_corp,cp_bnu_001,cp_bnu_002,cp_bnu_003,cp_bnu_004,cp_bnu_005,cp_bnu_006,cp_bnu_007,cp_bnu_008,cp_bnu_009,cp_bnu_010,cp_bnu_011,cp_bnu_012,cp_bnu_013,cp_bnu_014,cp_bnu_015,cp_bnu_016,cp_bnu_017,cp_bnu_018,cp_bnu_019,cp_bem_001,cp_bem_002,cp_bem_003,cp_bem_004,cp_bem_005,cp_bem_006,cp_bem_007,cp_bem_008,cp_bem_009,cp_bem_010,cp_bem_011,cp_bem_012,cp_bem_013,cp_bem_014,cp_bem_015,cp_bem_016,cp_bem_017,cp_bem_018,cp_bem_019,cp_bem_999,do_index,si_index,dong_index,fire_count
2665,35040530040003,757,63.4,268.5,1260.0,202,0.0,13.0,85.0,56.0,21.0,8.0,11.0,7.0,0.0,0.0,19.0,24.0,10.0,6.0,107.0,5.0,0.0,0.0,0.0,102.0,98.0,0.0,0.0,9.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,349.0,0.0,23.0,0.0,35,40,530,
2666,35040530040004,458,54.1,40.0,478.1,200,0.0,16.0,49.0,47.0,52.0,22.0,6.0,6.0,0.0,0.0,35.0,35.0,44.0,33.0,7.0,7.0,16.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,35,40,530,
2667,35040540010001,447,54.5,3515.1,603.7,152,0.0,10.0,30.0,55.0,14.0,21.0,16.0,5.0,0.0,0.0,61.0,21.0,38.0,6.0,6.0,10.0,0.0,0.0,0.0,126.0,11.0,0.0,11.0,22.0,0.0,234,0.0,0.0,32.0,0.0,0.0,0.0,135.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,0.0,55.0,0.0,0.0,0.0,211.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,52.0,0.0,35,40,540,2.0
2668,35040540010002,485,51.8,5015.3,475.8,185,0.0,18.0,35.0,63.0,23.0,20.0,14.0,8.0,0.0,0.0,83.0,36.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,5.0,8.0,0.0,51,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,28.0,0.0,13.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,35,40,540,
2669,35040540010003,437,56.7,7444.6,738.5,83,0.0,10.0,10.0,23.0,5.0,18.0,8.0,0.0,6.0,0.0,34.0,20.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,9.0,8.0,0.0,57,0.0,0.0,5.0,0.0,0.0,5.0,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,15.0,31.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,29.0,0.0,35,40,540,4.0
2670,35040540010004,550,49.9,3689.0,369.6,213,0.0,13.0,42.0,61.0,29.0,33.0,25.0,9.0,0.0,0.0,112.0,62.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,15.0,8.0,9.0,0.0,99,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,14.0,0.0,0.0,9.0,206.0,6.0,48.0,0.0,30.0,0.0,25.0,12.0,11.0,7.0,9.0,6.0,19.0,0.0,35,40,540,
2671,35040540010005,416,45.5,4645.2,137.7,123,0.0,5.0,29.0,35.0,16.0,16.0,7.0,8.0,0.0,0.0,41.0,30.0,23.0,6.0,0.0,0.0,15.0,0.0,0.0,86.0,16.0,0.0,19.0,16.0,0.0,312,0.0,0.0,18.0,0.0,0.0,5.0,172.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,35.0,0.0,0.0,37.0,0.0,0.0,38.0,309.0,0.0,113.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,50.0,0.0,35,40,540,1.0
2672,35040540010101,560,49.1,36424.0,257.6,235,0.0,0.0,170.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,35,40,540,
2673,35040540010102,428,50.1,64004.5,297.7,171,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,40,540,
2674,35040570010001,432,52.3,1994.4,569.2,160,0.0,10.0,28.0,43.0,25.0,29.0,14.0,8.0,0.0,0.0,48.0,60.0,26.0,6.0,0.0,0.0,0.0,0.0,14.0,134.0,0.0,0.0,12.0,12.0,0.0,88,0.0,0.0,6.0,0.0,0.0,7.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,12.0,50.0,0.0,31.0,37.0,15.0,29.0,0.0,0.0,0.0,34.0,46.0,11.0,15.0,0.0,13.0,20.0,0.0,35,40,570,1.0
2675,35040570010002,447,54.9,2960.5,956.3,173,0.0,29.0,31.0,51.0,18.0,18.0,14.0,9.0,0.0,0.0,83.0,54.0,14.0,9.0,6.0,0.0,0.0,0.0,0.0,140.0,0.0,14.0,16.0,26.0,0.0,229,0.0,0.0,18.0,0.0,0.0,15.0,88.0,0.0,34.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0,10.0,0.0,20.0,7.0,0.0,32.0,0.0,0.0,121.0,184.0,0.0,68.0,58.0,19.0,0.0,10.0,35.0,0.0,11.0,104.0,8.0,32.0,0.0,35,40,570,
2676,35040570010003,425,50.7,6061.3,382.4,143,0.0,0.0,6.0,72.0,12.0,13.0,21.0,8.0,10.0,0.0,17.0,57.0,56.0,0.0,0.0,0.0,0.0,0.0,7.0,78.0,38.0,14.0,6.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,18.0,21.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,42.0,8.0,5.0,0.0,35,40,570,
2677,35040570010004,426,54.5,811.6,838.9,175,0.0,10.0,27.0,71.0,18.0,26.0,17.0,5.0,0.0,0.0,77.0,47.0,26.0,11.0,5.0,0.0,0.0,0.0,7.0,161.0,0.0,0.0,7.0,14.0,0.0,107,0.0,0.0,16.0,0.0,0.0,5.0,31.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,45.0,6.0,0.0,17.0,83.0,28.0,12.0,0.0,15.0,0.0,0.0,30.0,0.0,0.0,9.0,0.0,44.0,0.0,35,40,570,1.0
2678,35040570010005,362,50.5,2529.1,606.3,103,0.0,16.0,11.0,31.0,7.0,18.0,7.0,6.0,6.0,0.0,45.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,75.0,0.0,0.0,14.0,48.0,0.0,199,0.0,0.0,7.0,0.0,0.0,5.0,65.0,0.0,32.0,0.0,8.0,0.0,0.0,8.0,0.0,22.0,10.0,0.0,30.0,0.0,0.0,12.0,0.0,0.0,31.0,134.0,0.0,80.0,0.0,123.0,12.0,5.0,11.0,0.0,117.0,52.0,17.0,56.0,0.0,35,40,570,
2679,35040570010006,422,53.0,2101.5,650.0,150,0.0,10.0,51.0,37.0,21.0,19.0,10.0,0.0,0.0,0.0,80.0,22.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,60.0,0.0,17.0,40.0,0.0,312,0.0,0.0,10.0,0.0,0.0,8.0,106.0,9.0,86.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,18.0,7.0,40.0,0.0,0.0,17.0,0.0,0.0,62.0,349.0,147.0,170.0,14.0,85.0,0.0,11.0,42.0,21.0,12.0,108.0,11.0,114.0,0.0,35,40,570,1.0
2680,35040570010007,450,48.6,14140.8,342.1,183,0.0,0.0,102.0,53.0,5.0,10.0,5.0,0.0,0.0,0.0,21.0,34.0,121.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,115.0,13.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,570,
2681,35040570010101,0,0.0,0.0,0.0,0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,570,
2682,35040570010201,427,37.9,79352.8,50.6,187,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,40,570,
2683,35040570010202,415,36.9,53382.3,42.9,144,0.0,0.0,0.0,106.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,40,570,
2684,35040570010203,426,39.1,67759.2,60.9,164,0.0,0.0,70.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,35,40,570,
2685,35040570010204,544,34.0,42200.9,32.6,210,0.0,0.0,133.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,570,
2686,35040570020001,346,53.9,1067.4,675.0,154,0.0,13.0,22.0,82.0,17.0,10.0,8.0,0.0,0.0,0.0,44.0,41.0,52.0,0.0,0.0,0.0,0.0,0.0,10.0,101.0,41.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,570,1.0
2687,35040580010001,95,50.7,123.0,400.0,36,0.0,0.0,5.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,12.0,17.0,0.0,0.0,7.0,8.0,0.0,77,0.0,0.0,0.0,0.0,0.0,5.0,37.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,17.0,166.0,152.0,21.0,0.0,0.0,0.0,0.0,0.0,22.0,41.0,0.0,5.0,29.0,0.0,35,40,580,
2688,35040580010101,654,44.9,31761.0,162.0,282,0.0,0.0,198.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,580,
2689,35040580020001,65,36.8,2005.6,20.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,54.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,11.0,0.0,35,40,580,
2690,35040580020101,620,43.0,13544.5,116.7,230,0.0,0.0,100.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,214.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,216.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,35,40,580,1.0
2691,35040580030001,599,55.4,183.4,750.0,266,0.0,11.0,80.0,81.0,61.0,25.0,6.0,0.0,0.0,0.0,107.0,30.0,69.0,14.0,13.0,10.0,5.0,0.0,0.0,263.0,0.0,0.0,0.0,13.0,0.0,72,0.0,0.0,11.0,0.0,0.0,0.0,31.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,0.0,21.0,101.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,304.0,0.0,23.0,0.0,35,40,580,
2692,35040580030002,564,49.9,72.3,905.0,194,0.0,25.0,44.0,62.0,35.0,12.0,8.0,5.0,0.0,0.0,66.0,25.0,59.0,21.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,18.0,0.0,52,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,6.0,43.0,0.0,5.0,20.0,37.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,46.0,0.0,15.0,0.0,35,40,580,2.0
2693,35040580040001,302,55.5,146.8,731.3,131,0.0,12.0,31.0,44.0,18.0,16.0,0.0,5.0,0.0,0.0,60.0,23.0,16.0,6.0,9.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,8.0,9.0,0.0,86,0.0,0.0,14.0,0.0,0.0,10.0,39.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,49.0,5.0,0.0,43.0,101.0,86.0,15.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,35,40,580,1.0
2694,35040580050001,304,57.1,63.3,1072.7,122,0.0,11.0,33.0,48.0,16.0,9.0,0.0,0.0,0.0,0.0,65.0,10.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,17.0,0.0,163,0.0,0.0,23.0,0.0,7.0,6.0,101.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,596.0,0.0,96.0,127.0,202.0,34.0,15.0,0.0,0.0,0.0,0.0,52.0,0.0,6.0,7.0,0.0,21.0,0.0,35,40,580,4.0
2695,35040580050101,409,48.1,32453.3,287.1,215,0.0,82.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,580,
2696,35040580050102,407,49.3,41471.3,273.5,235,0.0,155.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,580,
2697,35040590010001,395,56.6,115.1,650.0,164,0.0,16.0,39.0,42.0,49.0,9.0,5.0,0.0,0.0,0.0,65.0,5.0,21.0,17.0,12.0,23.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,6.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,590,1.0
2698,35040590020001,390,58.2,75.2,1308.3,179,0.0,25.0,38.0,66.0,34.0,8.0,0.0,0.0,0.0,0.0,55.0,38.0,41.0,10.0,10.0,5.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,13.0,0.0,58,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,15.0,39.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,21.0,28.0,48.0,0.0,35,40,590,2.0
2699,35040590020002,372,49.4,1646.9,414.8,144,0.0,12.0,19.0,69.0,13.0,17.0,8.0,6.0,0.0,0.0,38.0,60.0,11.0,0.0,0.0,0.0,42.0,0.0,0.0,117.0,25.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,35,40,590,1.0
2700,35040590020201,496,44.7,50660.0,125.0,209,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,590,
2701,35040590030001,436,57.1,92.7,688.9,203,0.0,19.0,76.0,74.0,22.0,7.0,0.0,0.0,0.0,0.0,119.0,28.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,6.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,35,40,590,
2702,35040590040001,587,68.4,285.9,1984.2,110,0.0,6.0,28.0,35.0,18.0,15.0,0.0,0.0,0.0,0.0,58.0,16.0,12.0,0.0,6.0,5.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,9.0,0.0,36,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,230.0,0.0,19.0,0.0,35,40,590,
2703,35040590050001,64,60.0,75.9,3000.0,27,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,168.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,41.0,8.0,0.0,12.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,590,
2704,35040590050002,573,53.7,22.1,612.5,216,0.0,29.0,52.0,36.0,68.0,10.0,14.0,0.0,0.0,0.0,83.0,10.0,35.0,24.0,22.0,13.0,10.0,0.0,0.0,214.0,0.0,0.0,0.0,9.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,22.0,9.0,0.0,9.0,0.0,5.0,0.0,89.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,35,40,590,1.0
2705,35040590060001,339,55.7,84.0,800.0,147,0.0,23.0,46.0,45.0,21.0,6.0,5.0,0.0,0.0,0.0,73.0,8.0,33.0,6.0,7.0,0.0,7.0,0.0,0.0,147.0,0.0,0.0,0.0,12.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,35,40,590,1.0
2706,35040600010001,590,51.5,1183.2,446.2,249,0.0,26.0,72.0,80.0,39.0,13.0,14.0,0.0,0.0,0.0,96.0,62.0,38.0,15.0,12.0,5.0,0.0,0.0,15.0,221.0,0.0,0.0,13.0,6.0,0.0,89,0.0,0.0,7.0,0.0,0.0,5.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,16.0,57.0,21.0,24.0,0.0,0.0,9.0,0.0,0.0,11.0,64.0,8.0,5.0,24.0,0.0,35,40,600,
2707,35040600010101,394,50.1,38165.5,325.0,156,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,600,
2708,35040600010102,432,48.2,63609.1,240.4,167,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,40,600,
2709,35040600010201,390,42.8,85419.0,93.3,152,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,600,
2710,35040600010202,395,41.9,65196.2,105.5,161,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,40,600,
2711,35040600010301,762,40.0,79123.4,73.5,304,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35,40,600,
2712,35040600020001,505,36.1,1027.2,182.4,113,0.0,0.0,35.0,39.0,12.0,11.0,7.0,0.0,0.0,0.0,38.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,32.0,0.0,11.0,5.0,0.0,73,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,22.0,0.0,0.0,5.0,29.0,0.0,38.0,0.0,0.0,0.0,0.0,9.0,0.0,111.0,42.0,8.0,18.0,0.0,35,40,600,
